1000_001010140_1000,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,398,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1000_001010140_1000,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,415,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1000_001012053_1012,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,492,MONTGOMERY,42091,HATFIELD,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1000_001012053_1012,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,409,MONTGOMERY,42091,HATFIELD,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1005_001012053_1016,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,522,MONTGOMERY,42091,HATFIELD,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1005_001012053_1016,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,565,MONTGOMERY,42091,HATFIELD,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
100_001006018_0100,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,316,BUCKS,42017,BENSALEM,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
100_001006018_0100,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,322,BUCKS,42017,BENSALEM,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1010_001010140_1010,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,324,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1010_001010140_1010,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,269,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1010_001012053_1022,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,391,MONTGOMERY,42091,HATFIELD,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1010_001012053_1022,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,264,MONTGOMERY,42091,HATFIELD,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1015_001012053_1026,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,374,MONTGOMERY,42091,HATFIELD,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1015_001012053_1026,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,445,MONTGOMERY,42091,HATFIELD,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1020_001010140_1020,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,388,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1020_001010140_1020,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,387,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1020_001012053_1032,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,338,MONTGOMERY,42091,HATFIELD,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1020_001012053_1032,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,399,MONTGOMERY,42091,HATFIELD,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1025_001012053_1036,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,457,MONTGOMERY,42091,HATFIELD,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1025_001012053_1036,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,285,MONTGOMERY,42091,HATFIELD,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1030_001010140_1030,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,857,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1030_001010140_1030,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,377,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1030_001012053_1040,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,673,MONTGOMERY,42091,HATFIELD,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1030_001012053_1040,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,498,MONTGOMERY,42091,HATFIELD,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1040_001010140_1040,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,476,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1040_001010140_1040,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,465,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1050_001010140_1050,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,416,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1050_001010140_1050,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,293,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1060_001010140_1060,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,310,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1060_001010140_1060,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,344,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1070_001010140_1070,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,267,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1070_001010140_1070,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,295,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1080_001010140_1080,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,299,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1080_001010140_1080,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,269,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1080_001012151_1090,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,217,MONTGOMERY,42091,HORSHAM,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1080_001012151_1090,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,297,MONTGOMERY,42091,HORSHAM,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1090_001010140_1090,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,715,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1090_001010140_1090,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,523,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1098_001012151_1098,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,251,MONTGOMERY,42091,HORSHAM,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1098_001012151_1098,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,300,MONTGOMERY,42091,HORSHAM,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
10_001010143_0010,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,738,BUCKS,42017,BEDMINSTER,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
10_001010143_0010,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1129,BUCKS,42017,BEDMINSTER,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1100_001010140_1100,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,345,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1100_001010140_1100,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,387,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
110_001006018_0110,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,337,BUCKS,42017,BENSALEM,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
110_001006018_0110,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,438,BUCKS,42017,BENSALEM,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1110_001010140_1110,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,256,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1110_001010140_1110,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,216,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1120_001010140_1120,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,232,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1120_001010140_1120,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,276,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1130_001010140_1130,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,293,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1130_001010140_1130,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,260,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1130_001012151_1135,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,361,MONTGOMERY,42091,HORSHAM,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1130_001012151_1135,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,386,MONTGOMERY,42091,HORSHAM,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1132_001012151_1142,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,257,MONTGOMERY,42091,HORSHAM,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1132_001012151_1142,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,249,MONTGOMERY,42091,HORSHAM,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1134_001012151_1145,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,194,MONTGOMERY,42091,HORSHAM,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1134_001012151_1145,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,196,MONTGOMERY,42091,HORSHAM,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1136_001012151_1150,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,393,MONTGOMERY,42091,HORSHAM,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1136_001012151_1150,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,235,MONTGOMERY,42091,HORSHAM,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1140_001010140_1140,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,426,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1140_001010140_1140,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,356,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1150_001010140_1150,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,230,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1150_001010140_1150,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,193,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1160_001010140_1160,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,264,BUCKS,42017,FALLS,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1160_001010140_1160,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,209,BUCKS,42017,FALLS,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1170_001010143_1170,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,471,BUCKS,42017,HAYCOCK,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1170_001010143_1170,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,722,BUCKS,42017,HAYCOCK,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1180_001010144_1180,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,336,BUCKS,42017,HILLTOWN,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1180_001010144_1180,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,775,BUCKS,42017,HILLTOWN,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1180_001024053_1210,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,480,MONTGOMERY,42091,LANSDALE,42091,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1180_001024053_1210,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,217,MONTGOMERY,42091,LANSDALE,42091,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1185_001010144_1184,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,505,BUCKS,42017,HILLTOWN,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1185_001010144_1184,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,710,BUCKS,42017,HILLTOWN,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1187_001010144_1187,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,465,BUCKS,42017,HILLTOWN,42017,HENRY SCOTT WALLACE,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
1187_001010144_1187,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,622,BUCKS,42017,HILLTOWN,42017,BRIAN K FITZPATRICK,001,1.0,HOUSE,2018,GEN,PENNSYLVANIA,FALSE,FALSE,PA,42,23,14,2018-11-06,FALSE
